 DATA READ COMPLETE -- CLOSING INPUT FILE
 INPUT DATA FROM :
 HEAD.MAP
  ROWS =  302 COLUMNS =  197
 CMANNING =   150.
 FDEPTH       =   0.2
 RMAN      =   4.
 SPACING        =   29.874
 XMIN =   14.937 XMAX =   5900.115
 YMIN =   14.937 YMAX =   9036.885
 OUTLET AT (X,Y) =   283.803  612.417
 OUTLET AT COL,ROW =  10 21
 NUM. PARTICLES =  31775
 PRINT INCREMENT=  100
 VELOCITY MAPS BUILT
 PARTICLE MAPS BUILT
 BEGIN PARTICLE TRACKING
 PARTICLE COUNT =  31775
 ALREADY IN OUTLET, PARTICLE SHOULD BE REMOVED
 A SINGLE INSTANCE OF THIS MESSAGE IS EXPECTED
 IP,LPX,LPY = 1170 10 21
 DMOVE,TMOVE  =  0.  0.
 DTRM_V5 MODEL -- DISTANCE AREA MODEL      
  CUMULATIVE DISTANCE DISTRIBUTION     
 -DISTANCE(FT)-  --FRACTIONAL_AREA--  ---NUMBER---  
    10879.930         0.181      5751.000
    10887.090         0.181      5761.000
    10890.676         0.182      5771.000
    10897.255         0.182      5781.000
    10903.881         0.182      5791.000
    10913.385         0.183      5801.000
    10921.157         0.183      5811.000
    10930.002         0.183      5821.000
    10935.788         0.184      5831.000
    10942.334         0.184      5841.000
    10948.063         0.184      5851.000
    10959.202         0.184      5861.000
    10972.476         0.185      5871.000
    10981.346         0.185      5881.000
    10987.767         0.185      5891.000
    10992.662         0.186      5901.000
    11000.839         0.186      5911.000
    11010.475         0.186      5921.000
    11017.669         0.187      5931.000
    11027.093         0.187      5941.000
    11032.878         0.187      5951.000
    11034.562         0.188      5961.000
    11041.055         0.188      5971.000
    11050.691         0.188      5981.000
    11063.244         0.189      5991.000
    11067.309         0.189      6001.000
    11076.478         0.189      6011.000
    11083.292         0.189      6021.000
    11086.328         0.190      6031.000
    11098.680         0.190      6041.000
    11109.783         0.190      6051.000
    11118.652         0.191      6061.000
    11124.728         0.191      6071.000
    11129.969         0.191      6081.000
    11136.066         0.192      6091.000
    11148.760         0.192      6101.000
    11154.976         0.192      6111.000
    11164.400         0.193      6121.000
    11170.185         0.193      6131.000
    11171.868         0.193      6141.000
    11179.814         0.194      6151.000
    11193.599         0.194      6161.000
    11206.838         0.194      6171.000
    11211.159         0.195      6181.000
    11221.274         0.195      6191.000
    11224.927         0.195      6201.000
    11235.561         0.195      6211.000
    11247.090         0.196      6221.000
    11252.066         0.196      6231.000
    11261.490         0.196      6241.000
    11265.143         0.197      6251.000
    11273.821         0.197      6261.000
    11288.374         0.197      6271.000
    11300.749         0.198      6281.000
    11307.492         0.198      6291.000
    11308.412         0.198      6301.000
    11317.088         0.199      6311.000
    11330.906         0.199      6321.000
    11343.463         0.199      6331.000
    11347.708         0.200      6341.000
    11352.319         0.200      6351.000
    11359.471         0.200      6361.000
    11364.366         0.201      6371.000
    11373.294         0.201      6381.000
    11385.678         0.201      6391.000
    11393.369         0.201      6401.000
    11399.687         0.202      6411.000
    11406.265         0.202      6421.000
    11419.547         0.202      6431.000
    11438.282         0.203      6441.000
    11441.235         0.203      6451.000
    11445.329         0.203      6461.000
    11448.182         0.204      6471.000
    11458.347         0.204      6481.000
    11470.384         0.204      6491.000
    11480.903         0.205      6501.000
    11488.398         0.205      6511.000
    11497.289         0.205      6521.000
    11505.791         0.206      6531.000
    11512.545         0.206      6541.000
    11523.238         0.206      6551.000
    11536.450         0.206      6561.000
    11538.325         0.207      6571.000
    11546.007         0.207      6581.000
    11557.281         0.207      6591.000
    11575.589         0.208      6601.000
    11579.628         0.208      6611.000
    11583.788         0.208      6621.000
    11594.628         0.209      6631.000
    11607.691         0.209      6641.000
    11618.076         0.209      6651.000
    11623.079         0.210      6661.000
    11634.844         0.210      6671.000
    11643.098         0.210      6681.000
    11650.615         0.211      6691.000
    11660.545         0.211      6701.000
    11665.235         0.211      6711.000
    11674.515         0.212      6721.000
    11679.196         0.212      6731.000
    11684.890         0.212      6741.000
    11690.831         0.212      6751.000
    11709.404         0.213      6761.000
    11715.167         0.213      6771.000
    11720.169         0.213      6781.000
    11726.270         0.214      6791.000
    11742.826         0.214      6801.000
    11751.462         0.214      6811.000
    11757.635         0.215      6821.000
    11771.391         0.215      6831.000
    11777.044         0.215      6841.000
    11787.159         0.216      6851.000
    11797.852         0.216      6861.000
    11809.713         0.216      6871.000
    11812.391         0.217      6881.000
    11820.091         0.217      6891.000
    11823.361         0.217      6901.000
    11836.544         0.217      6911.000
    11848.125         0.218      6921.000
    11852.607         0.218      6931.000
    11862.413         0.218      6941.000
    11874.134         0.219      6951.000
    11885.212         0.219      6961.000
    11892.690         0.219      6971.000
    11906.803         0.220      6981.000
    11914.350         0.220      6991.000
    11925.228         0.220      7001.000
    11937.007         0.221      7011.000
    11947.020         0.221      7021.000
    11951.816         0.221      7031.000
    11957.516         0.222      7041.000
    11966.903         0.222      7051.000
    11977.675         0.222      7061.000
    11989.130         0.223      7071.000
    11992.033         0.223      7081.000
    11997.732         0.223      7091.000
    12007.574         0.223      7101.000
    12021.556         0.224      7111.000
    12026.519         0.224      7121.000
    12037.948         0.224      7131.000
    12046.004         0.225      7141.000
    12051.820         0.225      7151.000
    12062.535         0.225      7161.000
    12074.313         0.226      7171.000
    12084.326         0.226      7181.000
    12088.983         0.226      7191.000
    12094.823         0.227      7201.000
    12107.774         0.227      7211.000
    12117.915         0.227      7221.000
    12123.609         0.228      7231.000
    12132.785         0.228      7241.000
    12137.026         0.228      7251.000
    12145.997         0.229      7261.000
    12159.702         0.229      7271.000
    12163.825         0.229      7281.000
    12175.255         0.229      7291.000
    12183.990         0.230      7301.000
    12189.127         0.230      7311.000
    12204.864         0.230      7321.000
    12212.051         0.231      7331.000
    12221.633         0.231      7341.000
    12226.430         0.231      7351.000
    12232.541         0.232      7361.000
    12245.081         0.232      7371.000
